reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
343bf9b9-04c5-48c8-acc1-e3777a3207af,Arief Dwy Ananda,https://play-lh.googleusercontent.com/a-/ALV-UjWQZcIIq3Q0W2ZUgeN4S7I5ZizqGpMxPv1XZeV2pK2Fa7A_6nCc,Sangat membantu untuk mengirim makanan di saat kita tidak bisa ke lokasi... terima kasih gojek...,5,0,4.85.3,2024-04-26 05:50:45,,,4.85.3
a3f4c487-6374-409d-b41a-b247acc45067,Ali Tomy,https://play-lh.googleusercontent.com/a/ACg8ocKaxyF9V1oHT9hdUF3LkFBZ-e_Xj0s19Nco6ArOuhyBA0plUg=mo,tolong gopaylater nya bisa bayar bebas ke bank manapun min😔,5,0,4.85.3,2024-04-26 05:48:32,,,4.85.3
2f95ce1c-5c43-47a8-bca9-5be832fe0fb7,Hisam Askanudin,https://play-lh.googleusercontent.com/a-/ALV-UjW4hwv8fpSb0RMCQ5mrp9N5dSuy1zEYYMfZIt8iHsC7RTssoqh2,Memberi kemudahan dlm pelayanan jasa.,5,0,4.85.3,2024-04-26 05:45:45,,,4.85.3
5ff56f76-402e-4c63-89f4-57dc5ddf0bfb,Hanny Tan,https://play-lh.googleusercontent.com/a/ACg8ocJZWOcVZ3QmrXjC_a2xqWFH23W_Rp9zT8m_eKBNAvrp9DICGw=mo,"Bukan bikin praktis malah Menyusahkan dapet driver selalu yg jauh2 jaraknya, ga kaya dulu kalau pesen dapat yg dekat, jadi mempersingkat waktu",2,0,4.81.2,2024-04-26 05:28:56,"Hai Kak Hanny, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2024-04-26 07:24:53,4.81.2
b0917c13-4c3f-4bd0-9f33-b0edc79ef81b,Sopian Darmi,https://play-lh.googleusercontent.com/a/ACg8ocI9AjT98kDUM77pPLD6lyPoS4waRax8EifOw3gE_mOYocpYcw=mo,Ud update tp gk bs buka.srh update lg terus..benar benar kecewa,1,0,4.76.2,2024-04-26 05:28:41,"Hai Kak Sopian, mohon maaf atas ketidaknyamanannya. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Oca",2024-04-26 07:30:21,4.76.2
4e062e9b-1aa9-4ccb-b8a2-51add028a902,siti delima,https://play-lh.googleusercontent.com/a-/ALV-UjUbxo4lcNKR4yjSVaqKVqI1QuQhzCmnfKw5qDKLDwAU9CP9kwPnBg,"Ini ongkos kirim gojek tuh parahhh banget loh mahal banget...jarang ada promo lagi, beda sama aplikasi sebelah sering ada promo ongkos kirim jg masih wajar",1,2,4.85.3,2024-04-26 05:26:26,"Mohon maaf atas ketidaknyamanannya, Kak Siti. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Oca",2024-04-26 07:32:52,4.85.3
4be2b372-1c7c-44f3-ad54-d941934fc0f6,aji sukma,https://play-lh.googleusercontent.com/a/ACg8ocJWAIpOl4h1aR5In9ZQdHmB574W4z_GZcOx2MBw1o4HkiLORA=mo,apk nya bagus pak nadim,1,0,,2024-04-26 05:24:24,"Hai, Kak Aji, terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Oca",2024-04-26 07:34:42,
008121b4-66ea-421c-b4aa-b62536a5c39d,deelan harti,https://play-lh.googleusercontent.com/a/ACg8ocLfEVXGPBrrWPhutq-l5sqkpVC9-JB26y30yXnNoinBY0rFLA=mo,Sangat membantu saya yg suka bepergian ke tempat yg tidak terjangkau angkutan umum..,5,0,4.85.3,2024-04-26 05:22:46,,,4.85.3
d745659a-0f5d-4b80-aaa1-87c45bef3f17,User Name,https://play-lh.googleusercontent.com/a/ACg8ocIQMVsqdy4MbPh3vTahdjx86I0Ferylx9x6pYfR0Vn95XWrvw=mo,Bagus,5,0,4.85.3,2024-04-26 05:22:32,,,4.85.3
df6cb228-ead8-48fc-87f3-73c071755a36,Arjoena Zoen,https://play-lh.googleusercontent.com/a-/ALV-UjXSGBZ0McfJTOfNn4ze0-Y3LBhUo_nfAOUDpajzFs1y1WrwQ_jZ,Mantap bgt,5,0,4.85.3,2024-04-26 05:12:31,,,4.85.3
9b5f3c51-b578-4c3f-b2f8-428784c39ec6,Dwi Widodo,https://play-lh.googleusercontent.com/a/ACg8ocLkCiFokmXOFzvqZygtBF-HbEhkNYYpZZb5fEFsnzdKMq4hzA=mo,Bagus,4,0,4.85.3,2024-04-26 05:10:24,,,4.85.3
dd9f6c14-0d0e-452f-a31e-8e8a79796b57,Putut Dhanu Lestanto,https://play-lh.googleusercontent.com/a-/ALV-UjUnnxcax3K-yb4lCij_PdBm1xNjqVlGHE39zRruSS2dlM6i6qU,Sangat membantu..,5,0,4.82.1,2024-04-26 05:05:11,,,4.82.1
a6be410a-1361-4f44-8de7-103de24d0a12,satiri Putra,https://play-lh.googleusercontent.com/a/ACg8ocJ-qWu7H3oQfQucvQeHTHPybJBbSOS3uLhYzvMMOh9WF3Yv5A=mo,gimana cara daptar gojek min tolong di bantu dong,3,0,4.81.1,2024-04-26 05:02:28,"Hai Kak Satiri, terima kasih atas ulasanmu. Untuk layanan Mitra GoRide/GoSend/GoFood, kamu dapat menghubungi layanan Mitra melalui email driversupport@gojek.com ya. Semoga informasi kami membantu. ^Oca",2024-04-26 07:07:25,4.81.1
2f06099a-750f-4729-a351-fc9f7f905834,lenie ho,https://play-lh.googleusercontent.com/a-/ALV-UjUbOLtRVlQ-JpZluYJlgmmm1YPfTfQLG4bcKjlpLKVzY5f-Les,Cepat tepat waktu,5,0,4.85.3,2024-04-26 04:56:57,,,4.85.3
7af4b1fa-8758-40e3-863a-99893689175b,Briliano S.I,https://play-lh.googleusercontent.com/a-/ALV-UjW5CjTqAaIzPwW2-8yAkbn2B50xBGLE5yt2l1-GT86ggfVK5KUE,Mantap,5,0,4.82.1,2024-04-26 04:46:22,,,4.82.1
4f625db7-26b7-4b83-84ca-9e82c9a73fc4,Bambang Bambang cahyono,https://play-lh.googleusercontent.com/a/ACg8ocLUQiZqYajwHUaqUuR3Dz12FKssUAI_089gmQ_8EC0iVwyTKA=mo,Memutuskan,5,0,4.85.3,2024-04-26 04:46:15,,,4.85.3
040130e6-8614-430e-b540-22ac5189460b,petrus olivia,https://play-lh.googleusercontent.com/a/ACg8ocIIyyTDF9vC-XaWUp1lO3eomX1ntZqzw0XWQRs3rPsf-pM2dw=mo,Ga bisa pakai gopaylater,1,0,4.85.3,2024-04-26 04:25:15,"Hai Kak Olivia, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-117-0459-59301 di subjek email, ya. ^Oca",2024-04-26 05:00:26,4.85.3
21a319f6-f387-42a1-b766-9e3b4275e66d,Hasanul Abidin,https://play-lh.googleusercontent.com/a/ACg8ocII1133BKj0-gSmq9YLg1X-BdRb_QWOTRCk2nekWgPm5nCgZQ=mo,Sudah cukup baik dalam membantu yang membutuhkan jasanya...semoga selalu yg terbaik,4,0,4.84.1,2024-04-26 04:15:30,,,4.84.1
88cebe26-fb26-47f6-a907-affa7b9cba46,Sabil Salwa,https://play-lh.googleusercontent.com/a/ACg8ocLyBWwSa_MWEXaZYm-kuu5icRJ9mc5tzDfaUFw70M-jySdLeA=mo,Sangat membantu,5,0,4.85.3,2024-04-26 03:48:30,,,4.85.3
b646ec4d-7237-45d0-98d2-e9a40d607359,Aditya Ardhana,https://play-lh.googleusercontent.com/a-/ALV-UjUPn-NPxpvbFqfmGVrml7-xk6WhgIoABjrxYqcBvodUPsceleGJ,"Lama mencari driver gojek dan masih jeleknya pemerataan driver di kota Palopo, tolong dibenahi kembali GOJEK",1,1,4.85.3,2024-04-26 03:40:21,"Mohon maaf atas ketidaknyamanannya, Kak Aditya. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Oca",2024-04-26 03:56:59,4.85.3
333cd237-a7cf-4e55-bcae-a96b9edf5add,Dadung Dihas,https://play-lh.googleusercontent.com/a/ACg8ocI1hyE6iGx2esd5G40GuD2PY47fl_A7VXOUCsfNFvqomM_6CQ=mo,Go-Jek emang bisa di andalkan,5,0,4.85.3,2024-04-26 03:39:43,,,4.85.3
16aac8a7-900b-48fc-a878-b74c9f7377c1,Rahman Abdul halim,https://play-lh.googleusercontent.com/a/ACg8ocINsDosImCwKvYZzBzDofYnlPW9MQGELpijeuNNrPmt5-DxUw=mo,Aplikasi sangat bagus dan berguna sekali bagi saya yang sering menggunaka nya,5,0,4.85.3,2024-04-26 03:30:03,,,4.85.3
67708f3c-d6c1-4171-b566-cea22165f5c7,Siti Rochayati,https://play-lh.googleusercontent.com/a/ACg8ocK1Nq8zBnfqnGB0vfjaZ4B7p4XZSeASZKvx8yKf9CyiltzP8w=mo,Sangat menyenangkan krn semua jadi mudah,5,0,4.85.3,2024-04-26 03:13:38,,,4.85.3
2cc8aa48-0ee0-4cc2-b0d0-81a7571c5d1a,LIA FERIANI SINGARIMBUN,https://play-lh.googleusercontent.com/a-/ALV-UjUwi3_A84gbKQ__1Y-zdwuFXNa4vXY7jlcNTmD_5xXfcZxo6X09,"Kalau dr rumah ke kota suka susah tp klo dari kota banyak,ma ksh untuk pelayanannya,sukses trs dan banyakin promo nya😊",5,0,4.85.3,2024-04-26 03:13:13,,,4.85.3
f635dc31-844a-4df9-8a53-f95357f90759,Aina ainarumanah,https://play-lh.googleusercontent.com/a/ACg8ocLAw-5-lKnhcS3I8wK6lUSpbd2VEXq8De-LJuWaOqxKUzHC6g=mo,Heh ongkir terlalu mahal,2,0,4.85.3,2024-04-26 03:12:34,"Mohon maaf atas ketidaknyamanannya, Kak Aina. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Oca",2024-04-26 03:39:15,4.85.3
039d31e6-6c19-469a-95f8-7693acb43793,Dedy Sanjaya,https://play-lh.googleusercontent.com/a-/ALV-UjU4PSStwkNwsPYoliaKUmcOOVIjMSwAv69pCdRhHhTn-keBo_J9,Ok,5,0,4.85.3,2024-04-26 03:08:54,,,4.85.3
c6a3a7be-5d54-4758-88f4-292dcad2b4fb,alhida dini,https://play-lh.googleusercontent.com/a/ACg8ocLVOGAyxq6c_7EDTY21uUdQvH4La5REcjwI2uXVgw2s06ABjQ=mo,Sangat membantu.,5,0,4.85.3,2024-04-26 02:49:29,,,4.85.3
0a6debe8-58a6-424f-804d-6e751e3db955,Ghaziy Gans,https://play-lh.googleusercontent.com/a/ACg8ocIdxuM86E3cKOwjRMK_a-yg_AItc5jS51P_IUAhfxLLftRF_A=mo,Woi gojek gimana si gw mau masuk akun gojek gw Gw lupa pinnya di bawah tertulis lupa gotopin tapi yang di kasih tutor yang lain kan agak agak tolol,1,0,4.85.3,2024-04-26 02:42:37,"Hai Kak Ghaziy, jika lupa PIN, klik 'Lupa PIN' di halaman PIN atau di 'Pengaturan' Gojek > masukkan PIN baru sebanyak 2 kali > masukkan kode OTP dari SMS > PIN berhasil diganti. Jika tidak berhasil & sudah mencoba 3 kali, PIN akan dinonaktifkan selama 60 menit untuk keamanan. Tapi setelah itu kamu bisa coba lagi, ya. ^Oca",2024-04-26 03:08:37,4.85.3
edc70558-f4b2-4c6a-8a3f-7a0f102d8a72,Sugi Yono,https://play-lh.googleusercontent.com/a/ACg8ocIxFcAMl2TSldR0RKYTrHyHYveA7j2aBDG4ZuP-aJSivXFlrA=mo,"Baik ,enak",5,0,4.85.3,2024-04-26 02:19:04,,,4.85.3
dd9caaa0-bb54-45c6-8a51-15bfba4a2655,Gunawan Gunawan,https://play-lh.googleusercontent.com/a/ACg8ocLhWeMUiVBROL2NmfGyLPJIiUscLbU6j1hL2bWSB8jbzq4cKw=mo,LBH nyaman dan tepat waktu,5,0,4.85.3,2024-04-26 02:16:16,,,4.85.3
f784ee56-7de4-4089-aed7-40d87abc1299,Arief Sosiawan,https://play-lh.googleusercontent.com/a-/ALV-UjXLu25YzO4nBCFwmPmvwe-cmf_4ugP5H8Mf6ssBwZUoewOrbZY,Drivernya ramah,4,0,4.85.3,2024-04-26 02:16:02,,,4.85.3
16499e85-37eb-4471-91eb-4971ce198b77,catur sudarmanto,https://play-lh.googleusercontent.com/a-/ALV-UjUebsczXsDnqLGt7yacnDOjZYA-jzJGDzbhrMQSBZYF66audKO8,"Penjemputan tepat waktu,ramah",5,0,4.85.3,2024-04-26 02:03:26,,,4.85.3
b3567503-152a-4a06-b774-5637d9648b4d,Akhmad Efendi,https://play-lh.googleusercontent.com/a-/ALV-UjXtoAwUlUQQvuDpCHvsgLJYFbwkW2ymwiRfeCQU1x7lIFdxu-24,"Tingkatkan pelayanan yang sudah baik, semoga semakin baik dan baik",5,0,4.83.1,2024-04-26 02:01:48,,,4.83.1
458bee13-55c2-473d-823f-c726dc7fe9ea,Faisal Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjW1LVEWuio1wxaV2v1ONxPGwf2jzCt0S_dzXOFny3oLtrJIiM4Q,Lumayan,4,0,4.85.3,2024-04-26 01:58:20,,,4.85.3
88a60eb2-51e8-44d3-98e8-7954afb7224e,Mama Cyra,https://play-lh.googleusercontent.com/a-/ALV-UjXAsm8deisOUr8P5D9qvSVC3jegYhLJoktY6CoQYP8_a4yhnrQF,Mantap,5,0,4.83.1,2024-04-26 01:57:51,,,4.83.1
656d64e3-f53a-4305-a656-6c98ca801bf3,Fadillah Mks,https://play-lh.googleusercontent.com/a-/ALV-UjUSmSchvtzvHbUCUBtWk-Ah0mBwiJCR9Gx-H7Vw5hPFCcCciOk,MANTAF SURATAF TGOTAF GOTAF,5,0,4.85.3,2024-04-26 01:54:31,,,4.85.3
998293ec-b3e3-42ae-997a-f598a67a674f,super ayah channel,https://play-lh.googleusercontent.com/a-/ALV-UjVrGNWGDphZYcp5d3ulLYUvYnBBrmRRAtYjLyYzmgPUiQoWR2U,"System anda parah min, dapat drivernya jauh"" banget skrg...",1,0,4.82.1,2024-04-26 01:29:46,"Hai Kak @super ayah channel, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2024-04-26 03:15:33,4.82.1
54873f9d-3652-4e24-aad4-b76ff976e44f,Reza Lutfiani,https://play-lh.googleusercontent.com/a-/ALV-UjX4U7XVeXrTkmrAxAbEFYJaH8FkF1LF41qw97YmQWAhNEI5dBzA6A,Suka Suuka,5,0,4.85.3,2024-04-26 01:19:58,,,4.85.3
3453cbbc-3bd4-4616-ae75-284a431cc71f,Awanita Flora,https://play-lh.googleusercontent.com/a/ACg8ocLFNT_Zz2XSqtQWAsg-hTLr67IXYcpPqsQQjUbj1BCB8A6GQg=mo,"Gojek semakin d depan,drivernya ramah dan teruslah ramah .",5,0,,2024-04-26 01:13:21,,,
deb8e51e-1a59-4aa8-8526-032900f5161b,Lastri Pilasa,https://play-lh.googleusercontent.com/a-/ALV-UjWZcAGRPx72q0Sy81hWY3MJMJ6NG0ArLcIWz6LxEdqXOuSE3I_0,"Malaikat penolong,klw lapar,gojek,kemana2 pakai gojek😍😍",5,0,4.85.3,2024-04-26 01:13:01,,,4.85.3
c808eda9-ab6f-46d2-a37f-724606dd895a,Studio Pras,https://play-lh.googleusercontent.com/a-/ALV-UjWqDAIUORguOq0mmz1R5I6QCaek-NGVSNWeyQoNyH0Bt_tqAr4,Banyakin promo nya pakai gopaylater,5,0,4.85.3,2024-04-26 01:11:02,,,4.85.3
1c23fbce-40d1-46e6-b24e-48b584d2533a,Alexandra Lini,https://play-lh.googleusercontent.com/a-/ALV-UjWZ2GKL3cayo12pP7LPoZW_kdgh0aV0LfK7cHgSZw2XEw1jr0s,"Sampai sekarang gopaylater terblokir padahal sudah bayar sebelum jatuh tempo. Percuma bayar tepat waktu, tetap aja terblokir. Sudah buat komplain beberapa kali, jawaban cs seperti robot, tidak ada solusi sama sekali. Saatnya beralih ke shopee atau grab. -100 buat penyelesaian masalah customer. Mungkin cs merasa ah.. cuma 1 kog yg komplain, cuekin aja.",1,6,4.85.3,2024-04-26 00:45:18,"Hai Kak Alexandra Lini, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke support@mab.co.id dengan melampirkan kode psr-24-0061-1404-07556 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Oca",2024-04-26 03:28:41,4.85.3
51fac133-5468-45c3-a10c-9dcaedf04873,Trystan Satria Rasyid,https://play-lh.googleusercontent.com/a/ACg8ocLv2Ef-aA-QYV2Mx5jh8qfCu-A3aVtxw1N8KaOQKNutvsryWA=mo,Lama klo ujan,2,0,4.85.3,2024-04-26 00:16:34,"Mohon maaf atas ketidaknyamanannya, Kak Trystan. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Ve",2024-04-25 07:28:16,4.85.3
a372a287-7b1c-4246-80f0-46d3eeaca255,Imas Rahayu,https://play-lh.googleusercontent.com/a-/ALV-UjXocN-_fajLy7tyAIc0HhNq3SaD0SG1_loZMnuD5ETxniyC42Q,Friendly user,5,0,4.85.3,2024-04-26 00:00:02,,,4.85.3
72c494f1-3600-45af-b84c-81b49b476715,JunArt Armyscaper,https://play-lh.googleusercontent.com/a-/ALV-UjXvUZQMLOPE0IOt6s8pRv6ce2XUg-pSxixodkDXnz6niPaCplT2Cw,Lama lama kok malas ya pake apk ini.. tiap order dapet driver selalu yang jauh padhal di map banyak yg deket.. top up go pay sering ada kendala.. di sruh nunggu 2 hari.. orang butuh nya skrg,1,0,4.85.3,2024-04-25 23:57:23,"Hai J Ryu, mohon maaf atas ketidaknyamanan yang Anda alami. Kami sedang berusaha mencari driver yang terbaik dan mencoba mengurangi waktu menunggu Anda. Kami harap kendala ini tidak akan terulang lagi. Jika Anda masih mengalami kendala yang sama, silakan e-mail kami di customerservice@go-jek.com",2018-06-17 11:51:58,4.85.3
600939e7-aea9-4d24-ae75-e7b786a89efc,Liza mutiara Karim,https://play-lh.googleusercontent.com/a-/ALV-UjXrlxXzfCOMlHIsLrD2jQtZ14get2c2lR9rtOPmFYNlKyR2UBlB,"kok nyari driver jauh bener eh..., mau batalin kasian ama driverny",3,0,4.85.3,2024-04-25 23:56:55,"Hai Kak Liza, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2024-04-26 01:49:19,4.85.3
1e75c761-3a12-41fc-9820-594bcf3f2146,Ananda Rahima,https://play-lh.googleusercontent.com/a/ACg8ocIh4ToPNKO-DQT9n4GGAUxuOMvqgVCH7Ndb5MWhWcV1i2GC8A=mo,bagus tapi syg nya penyimpan an ku penuh pengen dowlonthe,5,0,,2024-04-25 23:54:27,,,
41b3c902-1d34-4274-848d-d6e46bc7e7ac,Sitto Young,https://play-lh.googleusercontent.com/a-/ALV-UjVr9kBZfivaQha5kxq3Ce5rvulomsEpXkFTzJ8wFeIWiylpzLw8,Sangat baik,5,0,4.85.3,2024-04-25 23:15:45,,,4.85.3
d294ee5d-24a9-452f-985d-310ffbf555d3,cahaya nuraini,https://play-lh.googleusercontent.com/a/ACg8ocLwIu0f06XN83TyZaJgeUJ7STxBbVbgsH7dJeQNzyIpvB1-BA=mo,haloo kenapa selalu dapet driver selalu jauh dr tempat penjemputan saya.,4,0,4.86.1,2024-04-25 23:01:56,,,4.86.1
99031a22-d6d5-45b0-9c73-ff5ce997f3ed,mukhlis faridudin,https://play-lh.googleusercontent.com/a-/ALV-UjUpXuww7ePX3SZuzrnafMPCSs-_vkk-gegHfyiQsJWxmeQtHlI,"Semakin kesini semakin parah,udah tahu pagi saya mau bergkat kerja ,posisi driver GK kira2 sampai 2 lebih bukan 3 km",1,0,4.80.4,2024-04-25 22:59:57,"Mohon maaf atas ketidaknyamanannya, Kak Mukhlis. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Oca",2024-04-26 00:55:03,4.80.4
02f7298c-b283-4ee5-a095-9253232c6356,Putri 18,https://play-lh.googleusercontent.com/a-/ALV-UjWeZZcXSKIunB8cyYA53BuUwBvKrRPW575zxYutbfanZOFUniNA,Oke,5,0,4.83.1,2024-04-25 22:19:11,,,4.83.1
a5cb199e-10ea-47cf-a60f-daf122c1c8d7,M pryd,https://play-lh.googleusercontent.com/a-/ALV-UjVmTBc5WcMawEHsgQWZVZ86f1JvZvhTAYVlzhQK2yesroXCew,Drivernya mabal semua .. Pagi pagi gada yg mau wkwkw pindah ke GRAB AJA DAN MAXIM GOJEK AMPAS,1,0,4.85.3,2024-04-25 22:05:10,"Mohon maaf atas ketidaknyamanannya, Kak @M pryd. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Oca",2024-04-26 00:57:45,4.85.3
7e279bf1-037c-4340-aacb-855f516c2f87,Alfatur Guevara,https://play-lh.googleusercontent.com/a/ACg8ocIcJhEsyMx71DOt3CfgmjKD7bf4OJkC7hhoHpe90Zkk4ntKnw=mo,"Duit saya sering ketahan di gopay, karena alasan tidak jelas, sudah konfirmasi ke cs malah tunggu waktu 2 hari kerja",1,0,4.85.3,2024-04-25 21:09:14,"Hai Kak Alfatur, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-117-0059-17463 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Oca",2024-04-26 00:59:32,4.85.3
199b7072-b201-4d39-a543-d03eb7017996,Ismail Hasibuan,https://play-lh.googleusercontent.com/a-/ALV-UjUNHOduHs-K7SDm1OdBx0IlU4jwjcL45bQ4cGC3Gg49Mv3b04yO,MANTAP PATEN 👍,5,0,4.29.1,2024-04-25 20:05:32,,,4.29.1
5761ec90-70c7-4cc1-9b6c-24aef5c624a7,Nurtien Rachmadi,https://play-lh.googleusercontent.com/a/ACg8ocJ4QiBssLQ_Co264vVyHosJw0MEG2lL65wVVwVZ5WkgS1bhkQ=mo,Masukannya yang sekarang sudah bagus banget. Kalau bisa ga usah update versi baru lagi. Soalnya memori HP sudah penuh. HeHe. GoGoGOJEK,5,0,,2024-04-25 19:40:43,,,
ec37abd7-07d2-4c9e-a78d-652e74b5f7c0,Adi Sukadi,https://play-lh.googleusercontent.com/a/ACg8ocI9hGrcck7bVqQgM3fkfVIrBCaII2vBkcnV2GHGsNgGVh9meg=mo,gak jelas tiba tiba gangguan. malah gak bisa tranfer bank.gak jelas banget gangguan geh lama,1,0,,2024-04-25 18:38:21,"Mohon maaf atas ketidaknyamanannya, Kak Adi. Pastikan kamu sudah upgrade ke GoPay Plus dan tidak ada kendala pada nomor tujuan transfer.
Untuk info lebih lanjut mengenai hal ini, kamu bisa ke halaman Bantuan aplikasi Gojek > ketik ""Tidak bisa transfer saldo ke bank"" dalam kolom pencarian. Semoga info ini bisa membantumu. ^Oca",2024-04-26 01:01:56,
76ee778b-fe3c-4f1a-a380-60064afff0f1,Bayy,https://play-lh.googleusercontent.com/a/ACg8ocJBBce6RC6qVjCbTqf-0O_YMyHCxJ_KwbujDJCzBdEFt0pMhxY=mo,"Saya mengalami kendala dalam pesanan, restoran tutup dan aplikasi masih menyala tidak bisa di batalkan sampai lebih dari 2jam dan pihak cs pun tidak merespon saya Mohon bantuannya ini masih tidak bisa di batalkan",1,0,4.85.3,2024-04-25 18:19:01,"Hai Kak @Bayy, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Oca",2024-04-26 01:04:02,4.85.3
d5412e7f-cca4-41e9-b4ae-31ddece9ee29,julfani 2410,https://play-lh.googleusercontent.com/a-/ALV-UjWRou6jC_bE7JxVjzcal5XHEKYXrfq1oFmwi_ulNfxKOeT_jhvh,Saya mau ganti nomor hp gojek driver aja susah sekali,4,0,4.85.3,2024-04-25 17:35:40,,,4.85.3
1c443d1f-2611-4046-8136-8925a2d8edde,Riki Aditya,https://play-lh.googleusercontent.com/a/ACg8ocKUulK0_QKW968VcKI2JTcE0kvUmuEubaIrs1ytamKdGm0jiw=mo,Mantap,5,0,,2024-04-25 17:28:13,,,
4e9e9ca5-e971-4bd1-983f-159f74ec01b8,Saiful Yaqin,https://play-lh.googleusercontent.com/a/ACg8ocKNI9gUSzVH85__KItAA2j9Uwime9agpFHeGLb15U8_r3dTxw=mo,On Time,5,0,4.85.3,2024-04-25 17:23:08,,,4.85.3
4b9c762b-874e-49b9-8165-b283d454d71b,Al Dy,https://play-lh.googleusercontent.com/a-/ALV-UjW-aqPepCkPskCq3Oer5Dey6fFBoUs3dlC3d1u62sYLNWjS179l,"Sering kali mesen gofood tiba2 di cancel tanpa sebab, alhasil promonya g isa di pake terus.",1,0,4.81.2,2024-04-25 17:15:16,"Hai Kak @Al Dy, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Oca",2024-04-26 01:05:36,4.81.2
